Date,Carrier,FlightNumber,Origin,Destination,ScheduledDeparture,DepartureTime,DepartureDelay,TaxiOut,WheelsOff,ScheduledArrival,ArrivalTime,ArrivalDelay,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2026-02-03,B6,B63042,ORD,DEN,0541,0541,0,16,0557,0803,0741,-22.0,102,816,0,0,0,0,0
2026-01-29,AS,AS5911,LAX,LAS,2304,0000,56,15,0015,0258,0336,38.0,194,1552,27,6,5,0,0
2026-04-27,UA,UA1433,CLT,DFW,1230,1321,51,15,1336,1427,1508,41.0,77,616,5,14,22,0,0
2026-03-17,AA,AA4007,ATL,SFO,0454,0631,97,24,0655,0916,1045,89.0,222,1776,6,66,17,0,0
2026-03-23,B6,B64871,DFW,DEN,0616,0616,0,18,0634,0940,0937,-3.0,164,1312,0,0,0,0,0
2026-01-22,B6,B67112,DFW,SFO,0118,0118,0,14,0132,0513,0449,-24.0,195,1560,0,0,0,0,0
2026-04-13,B6,B65819,ORD,ATL,1708,1802,54,10,1812,2330,0007,37.0,342,2736,10,7,20,0,0
2026-03-21,WN,WN7449,ATL,LAX,0631,0631,0,22,0653,0942,0919,-23.0,151,1208,0,0,0,0,0
2026-01-24,B6,B68800,LAX,LAS,2351,2351,0,10,0001,0546,0513,-33.0,315,2520,0,0,0,0,0
2026-02-06,AA,AA146,ORD,ATL,0541,0541,0,13,0554,1048,1034,-14.0,267,2136,0,0,0,0,0
2026-04-13,DL,DL7183,ATL,CLT,1917,1917,0,21,1938,2228,2212,-16.0,151,1208,0,0,0,0,0
2026-02-14,AA,AA1898,SEA,CLT,1331,1331,0,18,1349,1927,1916,-11.0,316,2528,0,0,0,0,0
2026-03-16,B6,B68468,ORD,LAS,0826,0826,0,29,0855,1043,1040,-3.0,97,776,0,0,0,0,0
2026-04-13,DL,DL5313,DEN,DFW,2335,2335,0,16,2351,0521,0459,-22.0,306,2448,0,0,0,0,0
2026-03-18,WN,WN1001,LAS,LAX,0531,0531,0,16,0547,1019,0954,-25.0,248,1984,0,0,0,0,0
2026-03-09,AA,AA284,DEN,JFK,1949,1949,0,27,2016,2131,2125,-6.0,62,496,0,0,0,0,0
2026-01-25,WN,WN4739,ORD,ATL,0006,0006,0,10,0016,0519,0441,-38.0,273,2184,0,0,0,0,0
2026-03-13,AS,AS6652,CLT,LAS,1524,1524,0,29,1553,1711,1702,-9.0,67,536,0,0,0,0,0
2026-04-24,DL,DL9923,DEN,LAS,2350,2350,0,24,0014,0559,0547,-12.0,329,2632,0,0,0,0,0
2026-03-19,UA,UA730,SFO,DEN,1119,1119,0,21,1140,1625,1611,-14.0,266,2128,0,0,0,0,0
2026-03-10,WN,WN2703,SEA,LAS,2148,2148,0,18,2206,0226,0208,-18.0,238,1904,0,0,0,0,0
2026-01-09,DL,DL2655,CLT,DEN,0543,0543,0,25,0608,1102,1047,-15.0,279,2232,0,0,0,0,0
2026-04-30,B6,B66562,SFO,ATL,2135,2156,21,23,2219,0314,0325,11.0,299,2392,0,0,0,0,0
2026-02-12,B6,B61588,ORD,DFW,0740,0740,0,25,0805,0948,0939,-9.0,88,704,0,0,0,0,0
2026-03-01,WN,WN9323,ATL,LAS,1917,1917,0,17,1934,0155,0131,-24.0,358,2864,0,0,0,0,0
2026-04-30,AA,AA6105,ORD,DEN,1134,1134,0,18,1152,1317,1307,-10.0,63,504,0,0,0,0,0
2026-04-14,AA,AA5569,JFK,LAX,1026,1117,51,21,1138,1348,1412,24.0,162,1296,19,2,3,0,0
2026-01-05,UA,UA5386,SFO,DEN,2359,0223,144,23,0246,0245,0456,131.0,126,1008,97,2,32,0,0
2026-01-24,B6,B62398,ATL,LAS,2215,2215,0,26,2241,0137,0132,-5.0,162,1296,0,0,0,0,0
2026-02-10,UA,UA9396,SEA,CLT,0239,0239,0,30,0309,0419,0416,-3.0,60,480,0,0,0,0,0
2026-01-31,AS,AS6167,ORD,SFO,0125,0356,151,15,0411,0558,0815,137.0,233,1864,100,0,37,0,0
2026-05-01,AA,AA6257,DFW,LAS,2246,2246,0,10,2256,0454,0431,-23.0,328,2624,0,0,0,0,0
2026-01-06,WN,WN5485,LAS,DEN,0436,0436,0,22,0458,0754,0739,-15.0,158,1264,0,0,0,0,0
2026-01-07,AA,AA2905,SFO,LAS,0617,0617,0,28,0645,1226,1214,-12.0,329,2632,0,0,0,0,0
2026-01-18,AA,AA6445,SEA,SFO,1515,1515,0,26,1541,1916,1903,-13.0,201,1608,0,0,0,0,0
2026-04-01,AA,AA899,SFO,CLT,0233,0447,134,26,0513,0704,0900,116.0,231,1848,101,3,12,0,0
2026-02-02,WN,WN1278,DFW,ATL,1645,1645,0,13,1658,2110,2048,-22.0,225,1800,0,0,0,0,0
2026-01-13,AA,AA8150,DEN,LAX,0534,0534,0,10,0544,1156,1138,-18.0,342,2736,0,0,0,0,0
2026-03-06,AS,AS3830,CLT,SFO,0154,0301,67,24,0325,0358,0455,57.0,84,672,14,24,19,0,0
2026-04-23,UA,UA3048,DEN,ORD,2036,2036,0,11,2047,0257,0245,-12.0,341,2728,0,0,0,0,0
2026-04-12,WN,WN1179,SFO,DFW,0144,0444,180,18,0502,0417,0707,170.0,113,904,131,16,23,0,0
2026-03-18,DL,DL2004,SFO,SEA,1458,1510,12,19,1529,1935,1942,7.0,237,1896,0,0,0,0,0
2026-01-17,UA,UA2337,ATL,SEA,1457,1457,0,14,1511,1912,1902,-10.0,215,1720,0,0,0,0,0
2026-02-11,WN,WN2093,SEA,DFW,1423,1423,0,22,1445,2048,2026,-22.0,345,2760,0,0,0,0,0
2026-02-01,WN,WN7589,DEN,LAS,1041,1041,0,17,1058,1646,1613,-33.0,325,2600,0,0,0,0,0
2026-02-14,UA,UA8243,LAX,ORD,0448,0448,0,30,0518,0628,0618,-10.0,60,480,0,0,0,0,0
2026-04-10,UA,UA1376,LAX,JFK,0416,0436,20,25,0501,0654,0706,12.0,118,944,0,0,0,0,0
2026-03-29,UA,UA8122,LAS,ORD,1108,1208,60,23,1231,1418,1518,60.0,150,1200,28,32,0,0,0
2026-01-21,DL,DL1443,SEA,JFK,2324,2324,0,29,2353,0559,0607,8.0,355,2840,0,0,0,0,0
2026-02-16,DL,DL8895,SFO,ATL,2046,2046,0,21,2107,0008,2358,-10.0,162,1296,0,0,0,0,0
2026-01-09,UA,UA783,ORD,ATL,2054,2310,136,12,2322,0201,0404,123.0,267,2136,88,10,25,0,0
2026-02-26,AS,AS8613,SEA,ORD,0049,0049,0,16,0105,0724,0652,-32.0,355,2840,0,0,0,0,0
2026-03-26,WN,WN2875,DFW,ATL,2103,2103,0,15,2118,0243,0237,-6.0,300,2400,0,0,0,0,0
2026-04-22,DL,DL8275,LAX,ORD,0241,0241,0,16,0257,0537,0523,-14.0,136,1088,0,0,0,0,0
2026-02-21,UA,UA323,DFW,ORD,1423,1423,0,16,1439,1628,1609,-19.0,85,680,0,0,0,0,0
2026-03-24,AA,AA6187,DEN,LAX,0509,0509,0,26,0535,1023,1027,4.0,274,2192,0,0,0,0,0
2026-01-09,AA,AA9045,CLT,ATL,0816,0816,0,12,0828,1023,0946,-37.0,87,696,0,0,0,0,0
2026-01-31,UA,UA2516,SEA,SFO,1314,1314,0,18,1332,1706,1642,-24.0,192,1536,0,0,0,0,0
2026-03-11,AA,AA8758,JFK,CLT,2347,2347,0,13,0000,0519,0512,-7.0,292,2336,0,0,0,0,0
2026-01-23,B6,B63697,JFK,SFO,2203,2203,0,15,2218,0118,0102,-16.0,155,1240,0,0,0,0,0
2026-03-04,WN,WN1579,SEA,CLT,1640,1640,0,23,1703,2009,1942,-27.0,169,1352,0,0,0,0,0
2026-04-02,UA,UA6231,JFK,DFW,1243,1437,114,26,1503,1858,2049,111.0,335,2680,62,26,23,0,0
2026-01-30,UA,UA1896,DEN,JFK,0624,0624,0,11,0635,0817,0747,-30.0,73,584,0,0,0,0,0
2026-01-01,AS,AS2027,DEN,SEA,1330,1330,0,14,1344,1630,1604,-26.0,140,1120,0,0,0,0,0
2026-01-25,DL,DL2272,DFW,ATL,1129,1129,0,16,1145,1335,1320,-15.0,86,688,0,0,0,0,0
2026-03-31,WN,WN600,DFW,DEN,2204,2204,0,21,2225,0035,0019,-16.0,111,888,0,0,0,0,0
2026-05-01,WN,WN3856,JFK,DEN,0946,1044,58,23,1107,1505,1556,51.0,279,2232,40,0,11,0,0
2026-01-10,AA,AA5780,ATL,SEA,1216,1216,0,28,1244,1453,1458,5.0,117,936,0,0,0,0,0
2026-01-12,DL,DL5981,JFK,SFO,0644,0644,0,28,0712,1310,1305,-5.0,346,2768,0,0,0,0,0
2026-02-05,WN,WN5617,ORD,ATL,1008,1206,118,28,1234,1532,1737,125.0,284,2272,48,43,34,0,0
2026-04-16,UA,UA8538,JFK,ORD,1904,1904,0,13,1917,0037,0003,-34.0,293,2344,0,0,0,0,0
2026-03-01,UA,UA599,CLT,ATL,0927,0927,0,17,0944,1600,1555,-5.0,353,2824,0,0,0,0,0
2026-05-01,DL,DL6411,SEA,ATL,1443,1626,103,23,1649,1932,2054,82.0,249,1992,30,0,52,0,0
2026-01-12,AS,AS969,JFK,ATL,1951,1951,0,11,2002,0148,0124,-24.0,317,2536,0,0,0,0,0
2026-01-25,AA,AA126,LAS,DFW,0509,0526,17,23,0549,1017,1008,-9.0,268,2144,0,0,0,0,0
2026-02-24,WN,WN368,ORD,ATL,0711,0722,11,21,0743,1233,1227,-6.0,282,2256,0,0,0,0,0
2026-03-01,AS,AS4921,DEN,LAX,1958,1958,0,14,2012,0023,0006,-17.0,225,1800,0,0,0,0,0
2026-02-23,WN,WN3779,SEA,LAX,1750,1837,47,22,1859,2318,2339,21.0,288,2304,19,0,2,0,0
2026-04-13,AS,AS2570,SFO,DEN,0357,0357,0,23,0420,0945,0946,1.0,308,2464,0,0,0,0,0
2026-01-06,UA,UA3911,DFW,SEA,2134,2134,0,25,2159,0304,0247,-17.0,290,2320,0,0,0,0,0
2026-02-25,WN,WN9539,LAX,SEA,0954,0954,0,22,1016,1406,1339,-27.0,212,1696,0,0,0,0,0
2026-04-26,DL,DL8663,ORD,LAS,2227,2336,69,13,2349,0327,0415,48.0,260,2080,28,9,11,0,0
2026-04-02,UA,UA592,CLT,ATL,1141,1407,146,16,1423,1337,1532,115.0,76,608,10,13,92,0,0
2026-04-30,WN,WN187,ATL,SFO,0615,0855,160,16,0911,1159,1435,156.0,304,2432,134,18,4,0,0
2026-04-17,AA,AA1808,ATL,ORD,1153,1153,0,13,1206,1346,1327,-19.0,73,584,0,0,0,0,0
2026-03-18,WN,WN5019,ATL,LAX,1209,1209,0,25,1234,1722,1703,-19.0,273,2184,0,0,0,0,0
2026-02-24,AA,AA7838,ORD,DFW,2158,2158,0,21,2219,0436,0431,-5.0,358,2864,0,0,0,0,0
2026-04-30,AS,AS5905,LAS,SFO,0520,0520,0,12,0532,0815,0744,-31.0,135,1080,0,0,0,0,0
2026-03-18,UA,UA922,DFW,CLT,1333,1436,63,24,1500,1813,1858,45.0,240,1920,8,22,15,0,0
2026-02-25,DL,DL3415,ORD,ATL,2338,2338,0,22,0000,0314,0311,-3.0,176,1408,0,0,0,0,0
2026-03-15,AS,AS7292,ORD,CLT,2047,2047,0,28,2115,2345,2328,-17.0,138,1104,0,0,0,0,0
2026-04-25,B6,B67609,JFK,LAS,1521,1727,126,24,1751,2119,2306,107.0,318,2544,7,98,2,0,0
2026-01-19,DL,DL8083,LAX,SEA,1930,2141,131,27,2208,0110,0326,136.0,300,2400,75,38,23,0,0
2026-03-14,DL,DL5906,LAX,JFK,1020,1020,0,29,1049,1600,1600,0.0,300,2400,0,0,0,0,0
2026-04-17,WN,WN3408,ORD,DFW,2316,2316,0,18,2334,0539,0532,-7.0,343,2744,0,0,0,0,0
2026-03-23,WN,WN6088,LAX,SFO,2000,2012,12,23,2035,0115,0122,7.0,275,2200,0,0,0,0,0
2026-04-25,B6,B66614,CLT,DFW,0950,0950,0,28,1018,1600,1600,0.0,330,2640,0,0,0,0,0
2026-03-29,AS,AS2654,LAS,CLT,0249,0249,0,16,0305,0746,0735,-11.0,257,2056,0,0,0,0,0
2026-01-21,UA,UA6749,ORD,JFK,1125,1125,0,13,1138,1431,1356,-35.0,146,1168,0,0,0,0,0
2026-04-15,AS,AS3188,SFO,DFW,2018,2018,0,20,2038,0136,0123,-13.0,278,2224,0,0,0,0,0
2026-02-13,UA,UA4076,LAS,SFO,1326,1326,0,25,1351,1921,1923,2.0,315,2520,0,0,0,0,0
2026-03-25,AA,AA5945,CLT,LAX,1420,1420,0,29,1449,1948,1957,9.0,288,2304,0,0,0,0,0
2026-02-27,AA,AA5934,JFK,CLT,0046,0046,0,14,0100,0502,0443,-19.0,216,1728,0,0,0,0,0
2026-03-11,AA,AA6741,SEA,SFO,1356,1508,72,16,1524,1729,1833,64.0,173,1384,48,14,2,0,0
2026-01-24,DL,DL6725,LAX,SFO,1821,1821,0,10,1831,2243,2230,-13.0,222,1776,0,0,0,0,0
2026-01-26,B6,B62259,LAS,LAX,0319,0551,152,18,0609,0519,0729,130.0,80,640,44,50,36,0,0
2026-03-04,AS,AS9312,CLT,DFW,1724,2010,166,26,2036,2237,0114,157.0,273,2184,156,0,1,0,0
2026-01-15,WN,WN1398,JFK,LAX,0233,0233,0,17,0250,0647,0641,-6.0,214,1712,0,0,0,0,0
2026-04-27,UA,UA4192,DEN,LAX,0859,0859,0,25,0924,1144,1139,-5.0,125,1000,0,0,0,0,0
2026-02-05,B6,B61801,LAS,ORD,1743,1743,0,13,1756,1958,1942,-16.0,95,760,0,0,0,0,0
2026-02-12,UA,UA928,LAX,DFW,0654,0654,0,16,0710,0922,0856,-26.0,108,864,0,0,0,0,0
2026-01-13,B6,B63036,SFO,SEA,0226,0244,18,27,0311,0435,0446,11.0,89,712,0,0,0,0,0
2026-02-13,WN,WN5225,LAX,JFK,1256,1256,0,22,1318,1610,1554,-16.0,154,1232,0,0,0,0,0
2026-03-27,WN,WN7100,ORD,SFO,1122,1122,0,24,1146,1556,1551,-5.0,234,1872,0,0,0,0,0
2026-02-15,DL,DL6305,ORD,DEN,0734,0855,81,30,0925,1226,1345,79.0,252,2016,3,35,41,0,0
2026-04-18,AS,AS1795,LAX,DFW,0049,0049,0,28,0117,0713,0706,-7.0,344,2752,0,0,0,0,0
2026-03-29,DL,DL909,ATL,CLT,0339,0339,0,12,0351,0727,0708,-19.0,188,1504,0,0,0,0,0
2026-02-04,WN,WN9063,SEA,ATL,1959,2231,152,27,2258,2312,0142,150.0,153,1224,144,0,6,0,0
2026-04-30,AA,AA9482,LAX,DEN,1011,1011,0,27,1038,1325,1324,-1.0,154,1232,0,0,0,0,0
2026-03-07,B6,B62945,SFO,ATL,0606,0743,97,23,0806,1137,1255,78.0,291,2328,39,17,22,0,0
2026-05-01,AA,AA2007,DFW,DEN,1938,1938,0,14,1952,2142,2115,-27.0,84,672,0,0,0,0,0
2026-03-18,AS,AS6887,DFW,CLT,0918,0918,0,25,0943,1441,1443,2.0,283,2264,0,0,0,0,0
2026-02-22,B6,B64512,DEN,CLT,1800,1800,0,12,1812,2137,2115,-22.0,177,1416,0,0,0,0,0
2026-03-30,AS,AS154,LAS,ATL,2255,2255,0,11,2306,0455,0445,-10.0,320,2560,0,0,0,0,0
2026-03-12,WN,WN1911,DFW,CLT,0044,0044,0,24,0108,0343,0320,-23.0,139,1112,0,0,0,0,0
2026-01-23,AS,AS9682,DEN,JFK,1124,1124,0,30,1154,1539,1530,-9.0,215,1720,0,0,0,0,0
2026-01-07,UA,UA9210,JFK,DEN,1504,1504,0,10,1514,1851,1832,-19.0,187,1496,0,0,0,0,0
2026-01-04,WN,WN6848,SEA,JFK,2256,2256,0,18,2314,0333,0323,-10.0,237,1896,0,0,0,0,0
2026-01-07,UA,UA4373,LAX,JFK,2033,2033,0,24,2057,2246,2241,-5.0,93,744,0,0,0,0,0
2026-04-02,AS,AS8110,LAS,SFO,0535,0535,0,23,0558,0930,0928,-2.0,195,1560,0,0,0,0,0
2026-02-01,DL,DL4193,ATL,LAS,1419,1419,0,30,1449,1816,1824,8.0,197,1576,0,0,0,0,0
2026-02-18,WN,WN5092,LAS,SEA,1459,1459,0,12,1511,1841,1807,-34.0,182,1456,0,0,0,0,0
2026-01-27,DL,DL491,DFW,DEN,2014,2014,0,27,2041,0232,0232,0.0,338,2704,0,0,0,0,0
2026-04-12,UA,UA235,CLT,DFW,2149,2149,0,21,2210,0230,0213,-17.0,241,1928,0,0,0,0,0
2026-02-19,WN,WN1385,LAS,CLT,0916,0916,0,23,0939,1308,1306,-2.0,192,1536,0,0,0,0,0
2026-01-11,AS,AS6907,DEN,ATL,0959,0959,0,18,1017,1609,1550,-19.0,330,2640,0,0,0,0,0
2026-02-15,UA,UA5105,CLT,DFW,1332,1332,0,26,1358,1800,1804,4.0,228,1824,0,0,0,0,0
2026-03-05,WN,WN2284,SFO,ATL,1853,1853,0,22,1915,2312,2246,-26.0,219,1752,0,0,0,0,0
2026-01-19,UA,UA8449,SFO,ATL,1507,1507,0,17,1524,1738,1716,-22.0,111,888,0,0,0,0,0
2026-04-09,UA,UA2015,CLT,LAX,0158,0440,162,14,0454,0454,0729,155.0,136,1088,155,0,0,0,0
2026-03-12,B6,B67673,DFW,LAS,1042,1042,0,20,1102,1554,1541,-13.0,272,2176,0,0,0,0,0
2026-02-07,AS,AS9115,CLT,ORD,1617,1617,0,28,1645,1831,1827,-4.0,94,752,0,0,0,0,0
2026-01-02,AS,AS9472,ATL,SFO,0317,0317,0,20,0337,0809,0749,-20.0,252,2016,0,0,0,0,0
2026-03-06,B6,B66500,ATL,CLT,1106,1106,0,25,1131,1527,1532,5.0,221,1768,0,0,0,0,0
2026-02-19,B6,B66198,CLT,DFW,1851,1851,0,17,1908,0003,2339,-24.0,272,2176,0,0,0,0,0
2026-03-13,DL,DL562,SFO,ORD,1725,1725,0,19,1744,2150,2129,-21.0,225,1800,0,0,0,0,0
2026-01-29,AS,AS9054,LAS,SEA,0225,0225,0,19,0244,0415,0352,-23.0,70,560,0,0,0,0,0
2026-04-29,AA,AA2372,DEN,CLT,2014,2014,0,11,2025,2206,2147,-19.0,72,576,0,0,0,0,0
2026-04-09,AS,AS6300,JFK,ORD,0613,0613,0,13,0626,1132,1109,-23.0,279,2232,0,0,0,0,0
2026-03-19,AA,AA8106,ORD,ATL,1825,1825,0,27,1852,0015,0000,-15.0,310,2480,0,0,0,0,0
2026-03-05,B6,B6458,SFO,LAS,1004,1258,174,27,1325,1207,1443,156.0,83,664,75,48,33,0,0
2026-01-04,DL,DL390,JFK,LAX,0935,0935,0,28,1003,1603,1541,-22.0,348,2784,0,0,0,0,0
2026-04-05,WN,WN5155,JFK,SFO,0612,0612,0,25,0637,0759,0744,-15.0,67,536,0,0,0,0,0
2026-01-13,AS,AS863,ORD,CLT,1024,1024,0,22,1046,1333,1319,-14.0,149,1192,0,0,0,0,0
2026-04-11,UA,UA2829,LAS,ORD,2013,2059,46,21,2120,2302,2342,40.0,129,1032,6,11,23,0,0
2026-03-08,AS,AS9885,ATL,LAS,1530,1754,144,23,1817,1710,1934,144.0,60,480,42,42,60,0,0
2026-03-11,WN,WN4344,SEA,ORD,0407,0407,0,22,0429,0726,0711,-15.0,159,1272,0,0,0,0,0
2026-02-21,WN,WN8277,DFW,DEN,0010,0010,0,28,0038,0636,0624,-12.0,346,2768,0,0,0,0,0
2026-02-15,WN,WN4567,DEN,CLT,0929,0929,0,19,0948,1140,1114,-26.0,91,728,0,0,0,0,0
2026-01-29,DL,DL6688,CLT,JFK,1505,1505,0,13,1518,1943,1930,-13.0,238,1904,0,0,0,0,0
2026-03-24,UA,UA2152,CLT,DEN,1004,1004,0,15,1019,1523,1511,-12.0,279,2232,0,0,0,0,0
2026-03-02,WN,WN3005,SFO,LAS,1012,1234,142,20,1254,1354,1556,122.0,182,1456,14,13,95,0,0
2026-03-31,DL,DL744,SFO,LAX,1221,1314,53,15,1329,1859,1942,43.0,358,2864,9,18,16,0,0
2026-02-15,B6,B66349,SFO,SEA,0649,0649,0,21,0710,1030,1025,-5.0,181,1448,0,0,0,0,0
2026-01-24,DL,DL1561,SEA,SFO,1931,1931,0,20,1951,0028,0015,-13.0,257,2056,0,0,0,0,0
2026-03-10,B6,B67879,CLT,ATL,0110,0110,0,24,0134,0305,0251,-14.0,75,600,0,0,0,0,0
2026-03-06,B6,B65777,ATL,SEA,1153,1208,15,26,1234,1510,1512,2.0,157,1256,0,0,0,0,0
2026-02-16,UA,UA8191,CLT,SFO,0735,0735,0,29,0804,1322,1316,-6.0,307,2456,0,0,0,0,0
2026-01-30,UA,UA150,SFO,JFK,2024,2024,0,10,2034,0212,0154,-18.0,308,2464,0,0,0,0,0
2026-02-04,UA,UA3784,CLT,LAX,0358,0358,0,22,0420,0918,0854,-24.0,280,2240,0,0,0,0,0
2026-01-22,UA,UA5360,DEN,ATL,0921,0921,0,10,0931,1559,1523,-36.0,358,2864,0,0,0,0,0
2026-01-06,AS,AS8132,SFO,LAS,2021,2140,79,18,2158,2331,0044,73.0,150,1200,58,15,0,0,0
2026-04-23,AS,AS3717,SEA,LAX,0337,0417,40,30,0447,0936,1015,39.0,319,2552,39,0,0,0,0
2026-04-11,AA,AA2313,SFO,JFK,0034,0034,0,28,0102,0451,0453,2.0,217,1736,0,0,0,0,0
2026-04-12,UA,UA3483,ATL,SEA,2037,2037,0,27,2104,0007,0007,0.0,170,1360,0,0,0,0,0
2026-02-02,AA,AA1694,ORD,DEN,1024,1024,0,12,1036,1204,1138,-26.0,60,480,0,0,0,0,0
2026-03-28,UA,UA1624,JFK,DEN,0732,0747,15,10,0757,1153,1130,-23.0,221,1768,0,0,0,0,0
2026-03-06,UA,UA9815,CLT,LAX,2226,0052,146,11,0103,0349,0603,134.0,283,2264,105,18,11,0,0
2026-01-04,DL,DL2570,CLT,ORD,1407,1655,168,22,1717,1753,2020,147.0,186,1488,77,58,12,0,0
2026-04-07,AS,AS5355,SFO,LAS,0633,0633,0,21,0654,0837,0837,0.0,84,672,0,0,0,0,0
2026-04-16,DL,DL6801,LAS,JFK,0952,0952,0,23,1015,1512,1455,-17.0,280,2240,0,0,0,0,0
2026-01-04,AA,AA1856,LAS,DFW,0250,0250,0,21,0311,0808,0752,-16.0,278,2224,0,0,0,0,0
2026-03-21,UA,UA1609,ORD,LAS,1409,1409,0,13,1422,1853,1827,-26.0,244,1952,0,0,0,0,0
2026-02-24,AA,AA1742,DFW,JFK,0750,0750,0,18,0808,1021,1018,-3.0,111,888,0,0,0,0,0
2026-04-28,B6,B64558,DFW,ATL,0840,0840,0,25,0905,1123,1058,-25.0,123,984,0,0,0,0,0
2026-02-01,UA,UA2828,JFK,ATL,0401,0401,0,11,0412,0843,0826,-17.0,242,1936,0,0,0,0,0
2026-01-16,AA,AA7443,CLT,LAX,0956,0956,0,23,1019,1228,1226,-2.0,112,896,0,0,0,0,0
2026-03-10,WN,WN3536,DEN,SEA,0306,0420,74,17,0437,0903,0951,48.0,317,2536,25,23,0,0,0
2026-02-04,WN,WN4660,ATL,LAS,2348,0217,149,15,0232,0548,0750,122.0,320,2560,6,75,41,0,0
2026-04-27,B6,B66922,LAX,DEN,1746,1746,0,30,1816,1934,1924,-10.0,68,544,0,0,0,0,0
2026-03-20,UA,UA4753,ATL,SEA,2241,2241,0,30,2311,0446,0431,-15.0,325,2600,0,0,0,0,0
2026-04-23,DL,DL6857,ATL,JFK,2018,2018,0,11,2029,0040,0008,-32.0,222,1776,0,0,0,0,0
2026-02-06,WN,WN3675,ORD,CLT,1537,1537,0,22,1559,2211,2208,-3.0,354,2832,0,0,0,0,0
2026-03-01,AS,AS4832,CLT,ATL,2340,0000,20,22,0022,0233,0247,14.0,133,1064,0,0,0,0,0
2026-02-01,UA,UA7409,CLT,DFW,1847,1847,0,19,1906,0126,0108,-18.0,359,2872,0,0,0,0,0
2026-03-18,B6,B63772,SEA,CLT,0027,0027,0,26,0053,0302,0243,-19.0,115,920,0,0,0,0,0
2026-03-26,AS,AS6642,ATL,LAS,1438,1438,0,12,1450,2039,2025,-14.0,321,2568,0,0,0,0,0
2026-04-12,AA,AA8538,ORD,SEA,1109,1109,0,19,1128,1740,1728,-12.0,351,2808,0,0,0,0,0
2026-04-12,B6,B67484,SFO,ORD,1608,1608,0,30,1638,1756,1806,10.0,68,544,0,0,0,0,0
2026-01-28,AS,AS464,LAS,CLT,0249,0451,122,23,0514,0649,0845,116.0,200,1600,35,21,60,0,0
2026-01-11,UA,UA116,JFK,CLT,0101,0101,0,17,0118,0651,0636,-15.0,310,2480,0,0,0,0,0
2026-04-30,DL,DL8060,LAS,ORD,1123,1416,173,27,1443,1321,1613,172.0,78,624,134,12,26,0,0
2026-03-20,AS,AS543,CLT,DFW,2116,2116,0,23,2139,0317,0319,2.0,321,2568,0,0,0,0,0
2026-05-01,DL,DL3175,LAS,DEN,0124,0124,0,17,0141,0553,0530,-23.0,229,1832,0,0,0,0,0
2026-03-11,WN,WN8678,SFO,LAX,0055,0055,0,22,0117,0726,0719,-7.0,351,2808,0,0,0,0,0
2026-04-22,WN,WN8888,CLT,DEN,1539,1539,0,14,1553,1842,1829,-13.0,143,1144,0,0,0,0,0
2026-03-02,UA,UA4026,ATL,ORD,0247,0333,46,13,0346,0857,0908,11.0,330,2640,0,0,0,0,0
2026-03-11,B6,B64838,DFW,JFK,1837,1837,0,15,1852,2206,2155,-11.0,169,1352,0,0,0,0,0
2026-01-03,AA,AA2565,SFO,DEN,1556,1556,0,13,1609,1810,1749,-21.0,94,752,0,0,0,0,0
2026-01-14,AA,AA2899,SEA,CLT,1758,2023,145,17,2040,2307,0122,135.0,269,2152,80,39,16,0,0
2026-03-10,UA,UA2606,ORD,SFO,0616,0616,0,24,0640,1217,1203,-14.0,321,2568,0,0,0,0,0
2026-01-12,UA,UA1466,JFK,DEN,1830,1830,0,25,1855,2025,2022,-3.0,75,600,0,0,0,0,0
2026-02-06,AA,AA3269,DEN,ATL,0029,0029,0,30,0059,0522,0507,-15.0,253,2024,0,0,0,0,0
2026-02-15,DL,DL6433,JFK,LAS,1440,1440,0,10,1450,1804,1729,-35.0,164,1312,0,0,0,0,0
2026-01-22,WN,WN8652,DEN,SFO,0915,1051,96,17,1108,1300,1407,67.0,185,1480,43,18,6,0,0
2026-01-03,UA,UA314,DFW,ORD,1641,1641,0,19,1700,1839,1809,-30.0,78,624,0,0,0,0,0
2026-03-07,WN,WN3424,JFK,DEN,1316,1316,0,18,1334,1746,1718,-28.0,230,1840,0,0,0,0,0
2026-02-01,WN,WN9656,DEN,ATL,0325,0325,0,28,0353,0636,0642,6.0,151,1208,0,0,0,0,0
2026-03-01,B6,B62382,DEN,LAX,2109,2304,115,20,2324,0041,0235,114.0,172,1376,0,110,4,0,0
2026-02-12,UA,UA5080,CLT,LAS,1137,1137,0,14,1151,1343,1313,-30.0,86,688,0,0,0,0,0
2026-01-06,DL,DL6687,JFK,ORD,0424,0424,0,24,0448,1023,1001,-22.0,319,2552,0,0,0,0,0
2026-01-20,B6,B68216,LAX,SEA,2121,2201,40,23,2224,2324,2340,16.0,83,664,0,6,10,0,0
2026-01-08,AS,AS5028,LAX,CLT,2240,2240,0,12,2252,0211,0151,-20.0,171,1368,0,0,0,0,0
2026-01-09,AA,AA6780,DFW,LAX,0827,0827,0,11,0838,1255,1238,-17.0,228,1824,0,0,0,0,0
2026-03-06,WN,WN5011,SEA,DFW,1745,1816,31,21,1837,2050,2055,5.0,145,1160,0,0,0,0,0
2026-03-19,UA,UA5759,SFO,ATL,1025,1104,39,28,1132,1528,1545,17.0,263,2104,17,0,0,0,0
